Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L008_r004000.in,4000,32000,2,wall,100.0,513820161,1,,,,,,total
synth_L008_r004000.in,4000,32000,2,nvtx_pushpop_sum,100.0,302476,1,302476.0,302476.0,302476,302476,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,2,nvtx_sum,100.0,302476,1,302476.0,302476.0,302476,302476,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,2,cuda_gpu_kern_sum,100.0,144799,1,144799.0,144799.0,144799,144799,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r004000.in,4000,32000,3,wall,100.0,513735808,1,,,,,,total
synth_L008_r004000.in,4000,32000,3,nvtx_pushpop_sum,100.0,307141,1,307141.0,307141.0,307141,307141,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,3,nvtx_sum,100.0,307141,1,307141.0,307141.0,307141,307141,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,3,cuda_gpu_kern_sum,100.0,145471,1,145471.0,145471.0,145471,145471,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r008000.in,8000,64000,1,wall,100.0,448257314,1,,,,,,total
synth_L008_r008000.in,8000,64000,1,nvtx_pushpop_sum,100.0,414154,1,414154.0,414154.0,414154,414154,0.0,:fixpoint
synth_L008_r008000.in,8000,64000,1,nvtx_sum,100.0,414154,1,414154.0,414154.0,414154,414154,0.0,PushPop,:fixpoint
synth_L008_r008000.in,8000,64000,1,cuda_gpu_kern_sum,100.0,254973,1,254973.0,254973.0,254973,254973,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r008000.in,8000,64000,2,wall,100.0,524409211,1,,,,,,total
synth_L008_r008000.in,8000,64000,2,nvtx_pushpop_sum,100.0,427588,1,427588.0,427588.0,427588,427588,0.0,:fixpoint
synth_L008_r008000.in,8000,64000,2,nvtx_sum,100.0,427588,1,427588.0,427588.0,427588,427588,0.0,PushPop,:fixpoint
synth_L008_r008000.in,8000,64000,2,cuda_gpu_kern_sum,100.0,271358,1,271358.0,271358.0,271358,271358,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r008000.in,8000,64000,3,wall,100.0,540447905,1,,,,,,total
synth_L008_r008000.in,8000,64000,3,nvtx_pushpop_sum,100.0,429990,1,429990.0,429990.0,429990,429990,0.0,:fixpoint
synth_L008_r008000.in,8000,64000,3,nvtx_sum,100.0,429990,1,429990.0,429990.0,429990,429990,0.0,PushPop,:fixpoint
