Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L008_r000500.in,500,4000,3,nvtx_pushpop_sum,17.1,90403,1,90403.0,90403.0,90403,90403,0.0,:build_reverse_tables
synth_L008_r000500.in,500,4000,3,nvtx_sum,82.9,437626,1,437626.0,437626.0,437626,437626,0.0,PushPop,:fixpoint
synth_L008_r000500.in,500,4000,3,nvtx_sum,17.1,90403,1,90403.0,90403.0,90403,90403,0.0,PushPop,:build_reverse_tables
synth_L008_r000500.in,500,4000,3,cuda_gpu_kern_sum,51.0,20704,5,4140.8,3872.0,3744,5184,598.1,"deduce_kernel(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r000500.in,500,4000,3,cuda_gpu_kern_sum,34.2,13888,4,3472.0,3776.0,2400,3936,726.2,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r000500.in,500,4000,3,cuda_gpu_kern_sum,14.8,6016,1,6016.0,6016.0,6016,6016,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r001000.in,1000,8000,1,wall,100.0,431682997,1,,,,,,total
synth_L008_r001000.in,1000,8000,1,nvtx_pushpop_sum,85.8,455063,1,455063.0,455063.0,455063,455063,0.0,:fixpoint
synth_L008_r001000.in,1000,8000,1,nvtx_pushpop_sum,14.2,75158,1,75158.0,75158.0,75158,75158,0.0,:build_reverse_tables
synth_L008_r001000.in,1000,8000,1,nvtx_sum,85.8,455063,1,455063.0,455063.0,455063,455063,0.0,PushPop,:fixpoint
synth_L008_r001000.in,1000,8000,1,nvtx_sum,14.2,75158,1,75158.0,75158.0,75158,75158,0.0,PushPop,:build_reverse_tables
synth_L008_r001000.in,1000,8000,1,cuda_gpu_kern_sum,52.0,32190,5,6438.0,6496.0,5152,7743,934.7,"deduce_kernel(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,1,cuda_gpu_kern_sum,31.4,19456,4,4864.0,5600.0,2144,6112,1836.0,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,1,cuda_gpu_kern_sum,16.6,10272,1,10272.0,10272.0,10272,10272,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r001000.in,1000,8000,2,wall,100.0,498830578,1,,,,,,total
synth_L008_r001000.in,1000,8000,2,nvtx_pushpop_sum,86.1,462764,1,462764.0,462764.0,462764,462764,0.0,:fixpoint
synth_L008_r001000.in,1000,8000,2,nvtx_pushpop_sum,13.9,74683,1,74683.0,74683.0,74683,74683,0.0,:build_reverse_tables
synth_L008_r001000.in,1000,8000,2,nvtx_sum,86.1,462764,1,462764.0,462764.0,462764,462764,0.0,PushPop,:fixpoint
synth_L008_r001000.in,1000,8000,2,nvtx_sum,13.9,74683,1,74683.0,74683.0,74683,74683,0.0,PushPop,:build_reverse_tables
synth_L008_r001000.in,1000,8000,2,cuda_gpu_kern_sum,52.0,33312,5,6662.4,6688.0,5376,7872,897.3,"deduce_kernel(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,2,cuda_gpu_kern_sum,31.3,20032,4,5008.0,5696.0,2400,6240,1769.9,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,2,cuda_gpu_kern_sum,16.8,10752,1,10752.0,10752.0,10752,10752,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r001000.in,1000,8000,3,wall,100.0,439907347,1,,,,,,total
synth_L008_r001000.in,1000,8000,3,nvtx_pushpop_sum,82.5,464991,1,464991.0,464991.0,464991,464991,0.0,:fixpoint
synth_L008_r001000.in,1000,8000,3,nvtx_pushpop_sum,17.5,98368,1,98368.0,98368.0,98368,98368,0.0,:build_reverse_tables
synth_L008_r001000.in,1000,8000,3,nvtx_sum,82.5,464991,1,464991.0,464991.0,464991,464991,0.0,PushPop,:fixpoint
synth_L008_r001000.in,1000,8000,3,nvtx_sum,17.5,98368,1,98368.0,98368.0,98368,98368,0.0,PushPop,:build_reverse_tables
synth_L008_r001000.in,1000,8000,3,cuda_gpu_kern_sum,51.7,33376,5,6675.2,6752.0,5344,7968,938.6,"deduce_kernel(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,3,cuda_gpu_kern_sum,31.6,20384,4,5096.0,5824.0,2464,6272,1776.8,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,3,cuda_gpu_kern_sum,16.7,10784,1,10784.0,10784.0,10784,10784,0.0,"init_sums_kernel(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r002000.in,2000,16000,1,wall,100.0,419326489,1,,,,,,total
synth_L008_r002000.in,2000,16000,1,nvtx_pushpop_sum,67.4,495724,1,495724.0,495724.0,495724,495724,0.0,:fixpoint
synth_L008_r002000.in,2000,16000,1,nvtx_pushpop_sum,32.6,239781,1,239781.0,239781.0,239781,239781,0.0,:build_reverse_tables
