Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
sudoku_25x25.in,5000,125000,3,nvtx_sum,27.3,573121,1,573121.0,573121.0,573121,573121,0.0,PushPop,:fixpoint
sudoku_25x25.in,5000,125000,3,cuda_gpu_kern_sum,91.9,64224,1,64224.0,64224.0,64224,64224,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
sudoku_25x25.in,5000,125000,3,cuda_gpu_kern_sum,8.1,5632,1,5632.0,5632.0,5632,5632,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
sudoku_9x9.in,648,5832,1,wall,100.0,423538097,1,,,,,,total
sudoku_9x9.in,648,5832,1,nvtx_pushpop_sum,89.5,551477,1,551477.0,551477.0,551477,551477,0.0,:fixpoint
sudoku_9x9.in,648,5832,1,nvtx_pushpop_sum,10.5,64493,1,64493.0,64493.0,64493,64493,0.0,:build_reverse_tables
sudoku_9x9.in,648,5832,1,nvtx_sum,89.5,551477,1,551477.0,551477.0,551477,551477,0.0,PushPop,:fixpoint
sudoku_9x9.in,648,5832,1,nvtx_sum,10.5,64493,1,64493.0,64493.0,64493,64493,0.0,PushPop,:build_reverse_tables
sudoku_9x9.in,648,5832,1,cuda_gpu_kern_sum,96.2,70431,1,70431.0,70431.0,70431,70431,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
sudoku_9x9.in,648,5832,1,cuda_gpu_kern_sum,3.8,2784,1,2784.0,2784.0,2784,2784,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
sudoku_9x9.in,648,5832,2,wall,100.0,513347300,1,,,,,,total
sudoku_9x9.in,648,5832,2,nvtx_pushpop_sum,90.0,542145,1,542145.0,542145.0,542145,542145,0.0,:fixpoint
sudoku_9x9.in,648,5832,2,nvtx_pushpop_sum,10.0,59952,1,59952.0,59952.0,59952,59952,0.0,:build_reverse_tables
sudoku_9x9.in,648,5832,2,nvtx_sum,90.0,542145,1,542145.0,542145.0,542145,542145,0.0,PushPop,:fixpoint
sudoku_9x9.in,648,5832,2,nvtx_sum,10.0,59952,1,59952.0,59952.0,59952,59952,0.0,PushPop,:build_reverse_tables
sudoku_9x9.in,648,5832,2,cuda_gpu_kern_sum,96.2,70848,1,70848.0,70848.0,70848,70848,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
sudoku_9x9.in,648,5832,2,cuda_gpu_kern_sum,3.8,2816,1,2816.0,2816.0,2816,2816,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
sudoku_9x9.in,648,5832,3,wall,100.0,491381734,1,,,,,,total
sudoku_9x9.in,648,5832,3,nvtx_pushpop_sum,90.3,551626,1,551626.0,551626.0,551626,551626,0.0,:fixpoint
sudoku_9x9.in,648,5832,3,nvtx_pushpop_sum,9.7,59020,1,59020.0,59020.0,59020,59020,0.0,:build_reverse_tables
sudoku_9x9.in,648,5832,3,nvtx_sum,90.3,551626,1,551626.0,551626.0,551626,551626,0.0,PushPop,:fixpoint
sudoku_9x9.in,648,5832,3,nvtx_sum,9.7,59020,1,59020.0,59020.0,59020,59020,0.0,PushPop,:build_reverse_tables
sudoku_9x9.in,648,5832,3,cuda_gpu_kern_sum,96.1,70975,1,70975.0,70975.0,70975,70975,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
sudoku_9x9.in,648,5832,3,cuda_gpu_kern_sum,3.9,2848,1,2848.0,2848.0,2848,2848,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r000500.in,500,4000,1,wall,100.0,426724441,1,,,,,,total
synth_L008_r000500.in,500,4000,1,nvtx_pushpop_sum,90.3,511633,1,511633.0,511633.0,511633,511633,0.0,:fixpoint
synth_L008_r000500.in,500,4000,1,nvtx_pushpop_sum,9.7,54904,1,54904.0,54904.0,54904,54904,0.0,:build_reverse_tables
synth_L008_r000500.in,500,4000,1,nvtx_sum,90.3,511633,1,511633.0,511633.0,511633,511633,0.0,PushPop,:fixpoint
synth_L008_r000500.in,500,4000,1,nvtx_sum,9.7,54904,1,54904.0,54904.0,54904,54904,0.0,PushPop,:build_reverse_tables
synth_L008_r000500.in,500,4000,1,cuda_gpu_kern_sum,92.5,33728,1,33728.0,33728.0,33728,33728,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r000500.in,500,4000,1,cuda_gpu_kern_sum,7.5,2720,1,2720.0,2720.0,2720,2720,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r000500.in,500,4000,2,wall,100.0,507348055,1,,,,,,total
synth_L008_r000500.in,500,4000,2,nvtx_pushpop_sum,89.4,512933,1,512933.0,512933.0,512933,512933,0.0,:fixpoint
synth_L008_r000500.in,500,4000,2,nvtx_pushpop_sum,10.6,61062,1,61062.0,61062.0,61062,61062,0.0,:build_reverse_tables
synth_L008_r000500.in,500,4000,2,nvtx_sum,89.4,512933,1,512933.0,512933.0,512933,512933,0.0,PushPop,:fixpoint
synth_L008_r000500.in,500,4000,2,nvtx_sum,10.6,61062,1,61062.0,61062.0,61062,61062,0.0,PushPop,:build_reverse_tables
synth_L008_r000500.in,500,4000,2,cuda_gpu_kern_sum,92.7,34048,1,34048.0,34048.0,34048,34048,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
