Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L008_r000500.in,500,4000,2,nvtx_sum,9.0,55529,1,55529.0,55529.0,55529,55529,0.0,PushPop,:build_reverse_tables
synth_L008_r000500.in,500,4000,2,cuda_gpu_kern_sum,48.6,16000,5,3200.0,3136.0,2784,3648,317.6,"void deduce_kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r000500.in,500,4000,2,cuda_gpu_kern_sum,43.1,14176,4,3544.0,3840.0,2528,3968,680.5,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r000500.in,500,4000,2,cuda_gpu_kern_sum,8.3,2719,1,2719.0,2719.0,2719,2719,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r000500.in,500,4000,3,wall,100.0,502884891,1,,,,,,total
synth_L008_r000500.in,500,4000,3,nvtx_pushpop_sum,92.0,569375,1,569375.0,569375.0,569375,569375,0.0,:fixpoint
synth_L008_r000500.in,500,4000,3,nvtx_pushpop_sum,8.0,49815,1,49815.0,49815.0,49815,49815,0.0,:build_reverse_tables
synth_L008_r000500.in,500,4000,3,nvtx_sum,92.0,569375,1,569375.0,569375.0,569375,569375,0.0,PushPop,:fixpoint
synth_L008_r000500.in,500,4000,3,nvtx_sum,8.0,49815,1,49815.0,49815.0,49815,49815,0.0,PushPop,:build_reverse_tables
synth_L008_r000500.in,500,4000,3,cuda_gpu_kern_sum,48.8,16096,5,3219.2,3168.0,2848,3648,295.5,"void deduce_kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r000500.in,500,4000,3,cuda_gpu_kern_sum,43.0,14176,4,3544.0,3824.0,2528,4000,683.5,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r000500.in,500,4000,3,cuda_gpu_kern_sum,8.2,2688,1,2688.0,2688.0,2688,2688,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r001000.in,1000,8000,1,wall,100.0,429693148,1,,,,,,total
synth_L008_r001000.in,1000,8000,1,nvtx_pushpop_sum,85.1,575017,1,575017.0,575017.0,575017,575017,0.0,:fixpoint
synth_L008_r001000.in,1000,8000,1,nvtx_pushpop_sum,14.9,101017,1,101017.0,101017.0,101017,101017,0.0,:build_reverse_tables
synth_L008_r001000.in,1000,8000,1,nvtx_sum,85.1,575017,1,575017.0,575017.0,575017,575017,0.0,PushPop,:fixpoint
synth_L008_r001000.in,1000,8000,1,nvtx_sum,14.9,101017,1,101017.0,101017.0,101017,101017,0.0,PushPop,:build_reverse_tables
synth_L008_r001000.in,1000,8000,1,cuda_gpu_kern_sum,50.0,19168,4,4792.0,5472.0,2400,5824,1620.4,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,1,cuda_gpu_kern_sum,42.8,16415,5,3283.0,3168.0,2944,3744,309.0,"void deduce_kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,1,cuda_gpu_kern_sum,7.2,2752,1,2752.0,2752.0,2752,2752,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r001000.in,1000,8000,2,wall,100.0,440133121,1,,,,,,total
synth_L008_r001000.in,1000,8000,2,nvtx_pushpop_sum,85.2,584949,1,584949.0,584949.0,584949,584949,0.0,:fixpoint
synth_L008_r001000.in,1000,8000,2,nvtx_pushpop_sum,14.8,101462,1,101462.0,101462.0,101462,101462,0.0,:build_reverse_tables
synth_L008_r001000.in,1000,8000,2,nvtx_sum,85.2,584949,1,584949.0,584949.0,584949,584949,0.0,PushPop,:fixpoint
synth_L008_r001000.in,1000,8000,2,nvtx_sum,14.8,101462,1,101462.0,101462.0,101462,101462,0.0,PushPop,:build_reverse_tables
synth_L008_r001000.in,1000,8000,2,cuda_gpu_kern_sum,50.4,19488,4,4872.0,5600.0,2368,5920,1683.5,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,2,cuda_gpu_kern_sum,42.4,16416,5,3283.2,3232.0,2912,3680,281.3,"void deduce_kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,2,cuda_gpu_kern_sum,7.2,2784,1,2784.0,2784.0,2784,2784,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r001000.in,1000,8000,3,wall,100.0,501942189,1,,,,,,total
synth_L008_r001000.in,1000,8000,3,nvtx_pushpop_sum,85.9,592142,1,592142.0,592142.0,592142,592142,0.0,:fixpoint
synth_L008_r001000.in,1000,8000,3,nvtx_pushpop_sum,14.1,96907,1,96907.0,96907.0,96907,96907,0.0,:build_reverse_tables
synth_L008_r001000.in,1000,8000,3,nvtx_sum,85.9,592142,1,592142.0,592142.0,592142,592142,0.0,PushPop,:fixpoint
synth_L008_r001000.in,1000,8000,3,nvtx_sum,14.1,96907,1,96907.0,96907.0,96907,96907,0.0,PushPop,:build_reverse_tables
synth_L008_r001000.in,1000,8000,3,cuda_gpu_kern_sum,50.6,19552,4,4888.0,5616.0,2432,5888,1651.1,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,3,cuda_gpu_kern_sum,42.2,16287,5,3257.4,3199.0,2912,3616,263.4,"void deduce_kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r001000.in,1000,8000,3,cuda_gpu_kern_sum,7.2,2784,1,2784.0,2784.0,2784,2784,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r002000.in,2000,16000,1,wall,100.0,431019705,1,,,,,,total
synth_L008_r002000.in,2000,16000,1,nvtx_pushpop_sum,77.0,585640,1,585640.0,585640.0,585640,585640,0.0,:fixpoint
synth_L008_r002000.in,2000,16000,1,nvtx_pushpop_sum,23.0,174745,1,174745.0,174745.0,174745,174745,0.0,:build_reverse_tables
synth_L008_r002000.in,2000,16000,1,nvtx_sum,77.0,585640,1,585640.0,585640.0,585640,585640,0.0,PushPop,:fixpoint
synth_L008_r002000.in,2000,16000,1,nvtx_sum,23.0,174745,1,174745.0,174745.0,174745,174745,0.0,PushPop,:build_reverse_tables
synth_L008_r002000.in,2000,16000,1,cuda_gpu_kern_sum,52.1,21184,4,5296.0,6128.0,2336,6592,1985.5,"update_sums_kernel(const int *, int, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *)"
synth_L008_r002000.in,2000,16000,1,cuda_gpu_kern_sum,40.6,16511,5,3302.2,3231.0,2944,3776,304.8,"void deduce_kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
