Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L008_r000500.in,500,4000,3,nvtx_pushpop_sum,100.0,434133,1,434133.0,434133.0,434133,434133,0.0,:fixpoint
synth_L008_r000500.in,500,4000,3,nvtx_sum,100.0,434133,1,434133.0,434133.0,434133,434133,0.0,PushPop,:fixpoint
synth_L008_r000500.in,500,4000,3,cuda_gpu_kern_sum,100.0,16064,5,3212.8,3040.0,3040,3648,267.3,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r001000.in,1000,8000,1,wall,100.0,420393915,1,,,,,,total
synth_L008_r001000.in,1000,8000,1,nvtx_pushpop_sum,100.0,423990,1,423990.0,423990.0,423990,423990,0.0,:fixpoint
synth_L008_r001000.in,1000,8000,1,nvtx_sum,100.0,423990,1,423990.0,423990.0,423990,423990,0.0,PushPop,:fixpoint
synth_L008_r001000.in,1000,8000,1,cuda_gpu_kern_sum,100.0,15488,5,3097.6,2976.0,2912,3520,258.4,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r001000.in,1000,8000,2,wall,100.0,436547652,1,,,,,,total
synth_L008_r001000.in,1000,8000,2,nvtx_pushpop_sum,100.0,452159,1,452159.0,452159.0,452159,452159,0.0,:fixpoint
synth_L008_r001000.in,1000,8000,2,nvtx_sum,100.0,452159,1,452159.0,452159.0,452159,452159,0.0,PushPop,:fixpoint
synth_L008_r001000.in,1000,8000,2,cuda_gpu_kern_sum,100.0,16416,5,3283.2,3136.0,3104,3680,244.3,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r001000.in,1000,8000,3,wall,100.0,506572488,1,,,,,,total
synth_L008_r001000.in,1000,8000,3,nvtx_pushpop_sum,100.0,431403,1,431403.0,431403.0,431403,431403,0.0,:fixpoint
synth_L008_r001000.in,1000,8000,3,nvtx_sum,100.0,431403,1,431403.0,431403.0,431403,431403,0.0,PushPop,:fixpoint
synth_L008_r001000.in,1000,8000,3,cuda_gpu_kern_sum,100.0,16480,5,3296.0,3168.0,3104,3680,242.7,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r002000.in,2000,16000,1,wall,100.0,434061994,1,,,,,,total
synth_L008_r002000.in,2000,16000,1,nvtx_pushpop_sum,100.0,441836,1,441836.0,441836.0,441836,441836,0.0,:fixpoint
synth_L008_r002000.in,2000,16000,1,nvtx_sum,100.0,441836,1,441836.0,441836.0,441836,441836,0.0,PushPop,:fixpoint
synth_L008_r002000.in,2000,16000,1,cuda_gpu_kern_sum,100.0,17600,5,3520.0,3360.0,3328,3936,260.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r002000.in,2000,16000,2,wall,100.0,507063889,1,,,,,,total
synth_L008_r002000.in,2000,16000,2,nvtx_pushpop_sum,100.0,442517,1,442517.0,442517.0,442517,442517,0.0,:fixpoint
synth_L008_r002000.in,2000,16000,2,nvtx_sum,100.0,442517,1,442517.0,442517.0,442517,442517,0.0,PushPop,:fixpoint
synth_L008_r002000.in,2000,16000,2,cuda_gpu_kern_sum,100.0,17408,5,3481.6,3360.0,3264,3936,277.5,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r002000.in,2000,16000,3,wall,100.0,503428966,1,,,,,,total
synth_L008_r002000.in,2000,16000,3,nvtx_pushpop_sum,100.0,449527,1,449527.0,449527.0,449527,449527,0.0,:fixpoint
synth_L008_r002000.in,2000,16000,3,nvtx_sum,100.0,449527,1,449527.0,449527.0,449527,449527,0.0,PushPop,:fixpoint
synth_L008_r002000.in,2000,16000,3,cuda_gpu_kern_sum,100.0,17280,5,3456.0,3328.0,3296,3872,245.8,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r004000.in,4000,32000,1,wall,100.0,435103126,1,,,,,,total
synth_L008_r004000.in,4000,32000,1,nvtx_pushpop_sum,100.0,458734,1,458734.0,458734.0,458734,458734,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,1,nvtx_sum,100.0,458734,1,458734.0,458734.0,458734,458734,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,1,cuda_gpu_kern_sum,100.0,19103,5,3820.6,3776.0,3648,4128,182.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r004000.in,4000,32000,2,wall,100.0,511815123,1,,,,,,total
synth_L008_r004000.in,4000,32000,2,nvtx_pushpop_sum,100.0,446151,1,446151.0,446151.0,446151,446151,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,2,nvtx_sum,100.0,446151,1,446151.0,446151.0,446151,446151,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,2,cuda_gpu_kern_sum,100.0,19872,5,3974.4,3936.0,3840,4224,147.3,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r004000.in,4000,32000,3,wall,100.0,513968957,1,,,,,,total
synth_L008_r004000.in,4000,32000,3,nvtx_pushpop_sum,100.0,445028,1,445028.0,445028.0,445028,445028,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,3,nvtx_sum,100.0,445028,1,445028.0,445028.0,445028,445028,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,3,cuda_gpu_kern_sum,100.0,19968,5,3993.6,3968.0,3808,4256,163.8,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r008000.in,8000,64000,1,wall,100.0,449333858,1,,,,,,total
synth_L008_r008000.in,8000,64000,1,nvtx_pushpop_sum,100.0,446195,1,446195.0,446195.0,446195,446195,0.0,:fixpoint
synth_L008_r008000.in,8000,64000,1,nvtx_sum,100.0,446195,1,446195.0,446195.0,446195,446195,0.0,PushPop,:fixpoint
synth_L008_r008000.in,8000,64000,1,cuda_gpu_kern_sum,100.0,25215,4,6303.8,6272.0,6176,6495,137.8,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r008000.in,8000,64000,2,wall,100.0,522581988,1,,,,,,total
synth_L008_r008000.in,8000,64000,2,nvtx_pushpop_sum,100.0,428641,1,428641.0,428641.0,428641,428641,0.0,:fixpoint
synth_L008_r008000.in,8000,64000,2,nvtx_sum,100.0,428641,1,428641.0,428641.0,428641,428641,0.0,PushPop,:fixpoint
synth_L008_r008000.in,8000,64000,2,cuda_gpu_kern_sum,100.0,24032,4,6008.0,5968.0,5920,6176,120.8,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L008_r008000.in,8000,64000,3,wall,100.0,525804390,1,,,,,,total
synth_L008_r008000.in,8000,64000,3,nvtx_pushpop_sum,100.0,445292,1,445292.0,445292.0,445292,445292,0.0,:fixpoint
synth_L008_r008000.in,8000,64000,3,nvtx_sum,100.0,445292,1,445292.0,445292.0,445292,445292,0.0,PushPop,:fixpoint
synth_L008_r008000.in,8000,64000,3,cuda_gpu_kern_sum,100.0,25216,4,6304.0,6240.0,6208,6528,152.4,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r000500.in,500,100000,1,wall,100.0,454238609,1,,,,,,total
synth_L200_r000500.in,500,100000,1,nvtx_pushpop_sum,100.0,480531,1,480531.0,480531.0,480531,480531,0.0,:fixpoint
synth_L200_r000500.in,500,100000,1,nvtx_sum,100.0,480531,1,480531.0,480531.0,480531,480531,0.0,PushPop,:fixpoint
synth_L200_r000500.in,500,100000,1,cuda_gpu_kern_sum,100.0,36320,5,7264.0,7136.0,7104,7616,224.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r000500.in,500,100000,2,wall,100.0,528892359,1,,,,,,total
synth_L200_r000500.in,500,100000,2,nvtx_pushpop_sum,100.0,470000,1,470000.0,470000.0,470000,470000,0.0,:fixpoint
synth_L200_r000500.in,500,100000,2,nvtx_sum,100.0,470000,1,470000.0,470000.0,470000,470000,0.0,PushPop,:fixpoint
